"SEARCH_TEXT","START_DATE","END_DATE","CONTENT_HEADLINE","CONTENT_URL","PUBLISH_DATE","SNIPPET_TEXT","CONTENT_HEADER_SNIPPET","PAGE_NUMBER","PAGE_URL"
"apple+stock","01/12/2013","31/12/2013","Carl Icahn files proposal to put $150B Apple stock buyback program ...","http://www.idownloadblog.com/2013/12/04/carl-icahn-files-proposal-to-put-150b-apple-stock-buyback-program-up-for-vote/","Dec 4, 2013","Carl Icahn knows what he wants, and he usually gets it. These days, what Carl Icahn wants is Apple to initiate a $150 billion buyback program of its stock.","www.idownloadblog.com/.../carl-icahn-files-proposal-to-put-150b-apple-stock-buyba...","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple rejects Carl Icahn's dividend and share buyback plan - Business ...","http://www.cbc.ca/news/business/apple-rejects-carl-icahn-s-dividend-and-share-buyback-plan-1.2478911","Dec 30, 2013","The board of directors of Apple Inc. is recommending that shareholders ... tech giant to buy back at least $50B US worth of Apple stock to boost share value.","www.cbc.ca/.../apple-rejects-carl-icahn-s-dividend-and-share-buyback-plan-1.2478911","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","Collars Using Apple Stock – OptionsANIMAL","https://www.optionsanimal.com/collars-using-apple-stock/","Dec 2, 2013","Apple Incorporated was introduced to the stock market in the late part of 1980. Steve Jobs and Steve Wozniak had developed the Apple Computer in the 1970's","https://www.optionsanimal.com/collars-using-apple-stock/","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple Stock Exhibiting Persistent Price Dynamics | Price Action Lab Blog","http://www.priceactionlab.com/Blog/2013/12/apple-stock-exhibiting-persistent-price-dynamics/","Dec 4, 2013","The stock of Apple Inc. (AAPL) gained 2.7% yesterday although ETFs like SPY and DIA fell -0.4% and -0.6%, respectively. An analysis using the Hurst exponent ...","www.priceactionlab.com/Blog/2013/.../apple-stock-exhibiting-persistent-price-dynami...","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple Stocks Jump After China Mobile Deal Announced - Macrage","http://www.macrage.com/apple-stocks-jump-after-china-mobile-deal-announced-2980","Dec 23, 2013","On news that Apple and China Mobile have reached a deal to sell iPhone 5c and 5s in Chine, Apple's stock has jumped more than three percent today, ...","www.macrage.com/apple-stocks-jump-after-china-mobile-deal-announced-2980","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","RVC Man Sentenced to 30 Months in Jail for Apple Stock Scheme ...","http://patch.com/new-york/rockvillecentre/rvc-man-sentenced-to-30-months-in-jail-for-apple-stock-scheme","Dec 2, 2013","A stock trader from Rockville Centre has been sentenced to 30 months in prison for his scheme to profit from the purchase of over a million shares of stock in ...","patch.com/new-york/.../rvc-man-sentenced-to-30-months-in-jail-for-apple-stock-sche...","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","iDeviceChecker","http://idevicechecker.com/","Dec 12, 2013","Check the stocks of thousands of stores for an iPhone 7 or iPhone 7 Plus with ... or iPhone 6S Plus or any other iDevice - even the Apple Watches are tracked.","idevicechecker.com/","3","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=o2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=3jZBWNKQGZGOvQT19qWICQ&start=20&sa=N"
"apple+stock","01/12/2013","31/12/2013","Finder Man - The Shady @ The Pig and apple stock Festival - YouTube","https://www.youtube.com/watch?v=bC2-QFcSkiM","Jan 1, 2014","First time out for this one! Can you tell? No idea what Huggy's up to!","https://www.youtube.com/watch?v=bC2-QFcSkiM","4","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=u2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=5DZBWKj-EYbovgSOxozIAw&start=30&sa=N"
"apple+stock","01/12/2013","31/12/2013","Review of amazing Stock Touch app for Apple Ipad - YouTube","https://www.youtube.com/watch?v=L5GU2tWXPTw","Dec 29, 2013","FousAlerts Trading 68,443 views. ... App Reviews - CrazyMikesapps.com 4,651 views. ... StockTouch Review ...","https://www.youtube.com/watch?v=L5GU2tWXPTw","4","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=u2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=5DZBWKj-EYbovgSOxozIAw&start=30&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple strips CEO Cook of $4M in stock grants for poor share ...","http://www.computerworld.com/article/2487221/it-management/apple-strips-ceo-cook-of--4m-in-stock-grants-for-poor-share-performance.html","Dec 29, 2013","But the board also dinged Cook to the tune of nearly $4 million in stock vesting reductions, citing Apple's subpar performance compared to the S&P 500's for the ...","www.computerworld.com/.../apple-strips-ceo-cook-of--4m-in-stock-grants-for-poor-s...","4","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=u2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=5DZBWKj-EYbovgSOxozIAw&start=30&sa=N"
